    52.490    46.480    67.950    79.240         *         *    49.582     5.547    49.237     5.704     0.001     0.000     0.916     0.000     0.082     0.000     3.000
    52.040         *         *         *         *         *    52.079     2.733    50.794     2.778     0.360     0.102     0.019     0.026     0.488     0.005     5.000
    52.410    53.450         *         *         *         *    51.402     2.697    50.882     2.762     0.312     0.092     0.011     0.012     0.572     0.001     5.000
    36.570         *    45.830         *         *         *    39.381     3.008    38.596     2.945     0.003     0.647     0.065     0.102     0.182     0.000     2.000
         *         *         *    55.340    58.820    65.100    47.967     2.995    48.125     3.071     0.146     0.110     0.022     0.000     0.723     0.000     5.000
    35.710    38.340         *    47.010    57.450    60.290    38.382     3.895    37.909     3.711     0.001     0.633     0.046     0.000     0.320     0.000     2.000
    54.290    51.440    61.970    65.460    68.930    68.790    53.815     3.358    54.289     3.394     0.683     0.001     0.002     0.000     0.314     0.000     1.000
    44.470    37.110    33.970    49.460         *         *    40.556     2.331    40.527     2.281     0.000     0.822     0.041     0.074     0.063     0.000     2.000
    48.020    47.170    60.060    55.660    52.840    55.030    47.621     1.949    47.884     2.036     0.013     0.474     0.000     0.003     0.509     0.000     5.000
    51.160         *         *         *         *         *    51.331     2.720    50.361     2.827     0.317     0.126     0.023     0.032     0.499     0.004     5.000
    45.760    48.950    57.910         *         *         *    47.696     3.096    47.874     3.223     0.138     0.199     0.033     0.004     0.627     0.000     5.000
    74.280    75.470    75.440    78.030    79.940    80.640    72.088     2.007    72.426     1.926     0.120     0.000     0.000     0.000     0.000     0.880     6.000
         *         *         *    53.140    64.650    63.140    48.399     3.123    48.896     3.025     0.038     0.065     0.043     0.000     0.853     0.000     5.000
    47.140    59.060    56.420    47.460         *         *    48.451     2.264    49.384     2.433     0.004     0.402     0.052     0.008     0.534     0.000     5.000
         *         *         *    62.770         *         *    52.812     2.945    55.561     2.705     0.470     0.035     0.042     0.000     0.451     0.001     1.000
    47.920    52.090    60.910    64.870    64.940    65.780    51.827     3.170    50.776     3.223     0.473     0.005     0.005     0.000     0.516     0.000     5.000
    44.030    51.600    62.250    61.720    66.370    61.420    50.293     3.159    49.679     3.117     0.289     0.018     0.021     0.000     0.672     0.000     5.000
         *         *         *    75.290    80.550    82.390    65.451     3.521    66.648     3.309     0.420     0.000     0.002     0.000     0.001     0.576     6.000
    44.150    45.160         *         *         *         *    44.095     2.464    43.270     2.272     0.020     0.458     0.044     0.127     0.350     0.000     2.000
         *         *         *    46.130         *    42.670    41.955     1.031    40.015     2.112     0.001     0.533     0.000     0.462     0.004     0.000     2.000
         *         *         *    64.100    70.590    68.610    55.900     3.026    57.199     2.880     0.698     0.001     0.023     0.000     0.276     0.002     1.000
         *         *         *    51.870    52.750    46.790    43.238     2.079    42.815     2.189     0.019     0.902     0.001     0.030     0.050     0.000     2.000
    70.490    75.400    76.640    77.190    82.850    88.120    70.380     3.099    70.677     3.040     0.143     0.000     0.000     0.000     0.000     0.857     6.000
    54.850    62.450    65.170    64.960    69.150    71.100    57.847     2.784    58.008     2.771     0.912     0.000     0.000     0.000     0.081     0.007     1.000
         *         *         *    60.110    56.750    61.570    48.959     2.546    48.937     2.620     0.121     0.112     0.014     0.000     0.753     0.000     5.000
    48.510    49.090    60.280    53.710    58.790         *    48.492     2.664    48.493     2.804     0.062     0.185     0.004     0.000     0.749     0.000     5.000
    58.500    69.760         *    68.050         *         *    61.174     2.690    61.357     2.709     0.881     0.000     0.002     0.000     0.089     0.028     1.000
    43.270         *         *         *         *         *    44.533     2.713    42.779     2.344     0.060     0.400     0.073     0.106     0.361     0.000     2.000
    64.050    62.040    75.760    74.650         *         *    63.298     3.704    63.599     3.650     0.789     0.000     0.000     0.000     0.025     0.186     1.000
         *         *         *    60.370    70.170    67.890    53.011     3.266    52.465     3.211     0.362     0.004     0.049     0.000     0.585     0.000     5.000
    58.430    64.380    61.420    59.240    66.240         *    56.970     2.124    57.348     2.067     0.659     0.003     0.001     0.000     0.337     0.000     1.000
    41.750         *         *         *         *         *    43.296     2.749    41.772     2.477     0.040     0.442     0.082     0.121     0.315     0.000     2.000
         *         *         *    54.930    55.080    55.170    46.100     2.271    46.893     2.262     0.099     0.430     0.005     0.003     0.463     0.000     5.000
         *         *         *    55.550    66.970    68.540    49.624     3.580    50.275     3.396     0.089     0.019     0.085     0.000     0.808     0.000     5.000
    50.540    46.310    56.010    52.080    61.460         *    47.834     2.866    47.763     3.006     0.060     0.167     0.005     0.000     0.768     0.000     5.000
         *         *         *    46.800    39.000    33.020    43.040    -0.691    44.157    -1.196     0.000     0.182     0.000     0.818     0.000     0.000     4.000
