0	1	1	1	1	1	1	1	.	.	.	.	.	120.8701	0	0	108105
1	0	0	0	0	0	0	0	0	0	0	0	1	445.6261	1	0	108106
.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	0	108107
1	1	0	1	0	0	1	1	1	1	1	1	1	461.4993	1	1	108109
1	0	0	1	0	1	1	1	.	.	.	.	.	415.7527	1	1	108110
0	0	0	1	1	1	1	1	1	1	1	1	1	125.998	1	1	108111
1	1	1	0	0	0	0	1	0	0	0	0	0	441.6282	1	1	108115
1	1	1	1	1	1	.	1	0	1	1	1	1	512.0807	0	1	108117
0	0	0	1	0	0	1	1	1	1	1	1	1	454.3189	1	1	108120
0	0	0	1	0	0	0	0	.	.	.	.	.	401.1791	0	1	108122
0	0	0	1	1	1	1	1	1	1	0	1	1	148.0741	0	0	108125
1	1	1	1	1	1	1	1	.	.	.	.	.	118.0551	0	0	108126
1	0	1	1	1	1	1	1	1	1	1	1	1	468.6707	0	1	108127
0	0	0	0	0	0	0	0	0	0	1	1	0	0	.	1	108128
0	0	0	1	0	0	1	1	0	1	0	0	0	396.5784	0	1	108129
0	0	0	0	0	0	0	0	1	1	1	1	1	439.3743	1	1	108201
1	1	1	1	1	1	1	1	.	.	.	.	.	0	.	1	108203
.	.	.	.	.	.	0	.	0	0	1	1	0	511.5114	0	1	108204
1	1	1	1	1	.	.	.	.	.	.	.	.	0	.	0	108205
1	1	1	1	0	.	.	.	0	0	0	1	0	425.6899	0	1	108206
