CASENUM,COHORT,AB39A,GA32A,KA46A,AB39B,AB39C,AB39D,AB39E,AB39F,AB39G,AB39H,GA32H,KA46H,AB39I,GA32I,KA46I,AB39J,AB39K,GA32K,KA46K,AB39L,GA32L,KA46L,AB39M,GA33A,KA47A,AB39N,AB39O,AB39P,AB39Q,AB39R,AB39S,AB39T,GA33H,KA47H,AB39U,GA33I,KA47I,AB39V,AB39W,GA33K,KA47K,AB39X,GA33L,KA47L,SCIENCEG7,SCIG8,SCIG11,MTH7,SCI7,SCI8,MOTHED,FATHED,PEDUC,PEDUC3,RSEDAN,RSEDAN6,RSEDAN5,RBACC,RMAJFIRST,RMAJFIRST2,RMAJLAST2,RMAJLAST,RGRADMAJ,RGRADMAJ10,RSTEMM,RSTEMMX,RSTEMMB,RSTEMMA,WEIGHT7,WEIGHT8,WEIGHT9,WEIGHT10,WEIGHT11,WEIGHT12,WEIGHTP1,WEIGHTP2,WEIGHTP4,WGT12A,WEIGHTR,GENDER,RACETH3,RACETH,MINORITY,STEM,STEMSUP,ENGINEER,MATHG7,MATHG8,MATHG10,MATHG11,MATHG12,FEMALE
6678,2,0,1,NA,2,2,5,1,1,4,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,1,1,NA,2,2,5,1,1,5,0,0,NA,0,0,NA,5,0,1,NA,0,0,NA,64.26,63.12,66.64,2,1,1,2,2,2,1,13,4,3,1,5,1,1,5,0,0,0,21,2,2,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,1,0,59.18,60.22,69.57,75.94,9999,1
3481,2,0,0,NA,2,2,5,2,1,2,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,0,0,NA,2,2,5,4,1,4,0,0,NA,0,0,NA,5,0,0,NA,0,1,NA,61.39,64.89,71.38,2,1,1,2,2,2,1,5,2,1,0,10,0,0,0,0,0,0,61,0,0,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,50.21,57.24,64.37,70.67,9999,1
6334,2,1,1,0,1,1,5,5,5,5,1,1,0,1,1,0,5,1,1,0,1,1,0,1,0,0,1,1,5,5,5,5,1,0,0,0,0,0,-98,1,0,0,1,0,0,67.45,70.3,74,2,1,1,2,2,2,1,8,2,1,0,10,0,0,0,0,0,0,63,0,0,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0,0,0,0.4595,0.38,1,3,3,0,0,0,0,62.7,74.56,77.9,86.41,9999,1
6296,2,0,0,NA,1,1,5,4,5,5,1,0,NA,1,1,NA,4,1,1,NA,0,1,NA,1,1,NA,1,1,1,5,5,5,0,1,NA,1,1,NA,2,1,1,NA,1,1,NA,56.84,57,9999,2,1,1,2,3,3,3,15,5,4,1,6,0,0,6,0,10,0,63,0,0,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,42.04,38.83,65.81,9999,9999,0
5371,2,1,0,NA,2,2,5,3,1,5,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,0,0,NA,2,2,5,3,1,5,0,0,NA,0,0,NA,5,0,0,NA,0,0,NA,46.43,56.44,62.41,2,1,1,1,2,2,1,4,2,1,0,10,0,0,0,0,0,0,22,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0,0,0,0,0.4595,0.37,2,3,3,0,0,0,0,37.79,51.25,9999,54.41,9999,0
2625,2,0,0,0,3,1,4,2,1,3,1,1,0,1,0,0,5,1,0,0,1,1,0,0,0,0,3,2,2,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,59.16,61.58,68.03,2,1,1,2,2,2,1,8,2,1,0,10,0,0,0,0,0,0,51,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,49.41,54.33,65.76,68.7,9999,0
6365,2,1,0,NA,1,1,5,5,3,4,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,1,1,NA,1,1,5,5,4,5,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,65.31,61.28,61.04,2,1,1,2,2,2,1,15,5,4,1,7,0,0,7,0,7,0,25,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,59.49,60.7,74.51,9999,9999,1
5101,2,0,1,0,4,3,4,5,3,5,0,1,0,0,1,0,3,0,1,0,0,1,0,NA,0,0,5,4,5,3,-98,4,NA,0,0,0,1,0,2,0,0,0,0,0,0,38.67,42.87,9999,2,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,33,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,37.04,43.73,51.12,9999,9999,0
2278,2,1,1,0,2,1,4,4,1,5,1,1,0,1,1,0,5,1,1,0,1,1,NA,1,1,0,1,1,5,5,1,5,1,1,0,1,1,0,5,1,0,0,1,0,0,45.88,54.57,59.38,2,1,1,2,2,2,1,3,2,1,0,10,0,0,0,0,0,0,51,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,46.46,53.71,54.86,60.41,9999,1
2657,2,1,1,1,2,3,3,3,2,4,0,1,1,0,1,1,4,0,1,1,0,1,1,0,0,1,4,3,3,4,2,2,0,0,1,1,0,1,4,0,1,0,0,0,1,58.72,54.37,64,2,1,1,2,4,4,4,5,2,1,0,7,0,0,0,0,0,0,41,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,43.73,60.83,71.01,74.19,9999,0
1587,2,1,0,0,3,3,5,4,1,4,1,1,0,1,1,0,5,1,1,0,0,0,0,1,0,0,3,2,5,4,1,4,0,0,0,1,0,0,5,0,0,0,0,0,0,60.1,58.32,9999,2,1,1,2,1,2,1,5,2,1,0,8,0,0,0,0,0,0,31,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,52.04,49.82,54.73,59.1,9999,1
3074,2,1,0,0,2,2,5,2,2,2,1,0,0,1,1,0,5,1,1,0,0,0,0,1,1,0,1,1,5,2,2,5,NA,0,0,0,0,0,5,0,1,0,0,0,0,57.97,58.21,71.7,2,1,1,2,2,2,1,9,3,2,0,5,1,0,0,0,0,0,21,2,2,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,1,0,56.35,62.98,69.29,73.88,9999,1
5686,2,0,1,0,2,2,4,3,2,4,1,1,0,0,1,0,4,1,1,0,0,1,0,0,1,0,2,2,4,3,1,2,0,0,0,0,1,0,4,0,0,0,0,0,0,56.21,61.19,73.73,2,1,1,4,5,5,4,15,5,4,1,8,0,0,8,0,8,0,22,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,60.45,74.02,77.93,79.73,9999,0
2175,2,1,NA,NA,4,3,1,3,2,3,0,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,0,NA,NA,2,1,1,5,2,1,1,NA,NA,1,NA,NA,1,0,NA,NA,0,NA,NA,34.99,47.88,9999,2,1,1,2,1,2,1,2,2,1,0,10,0,0,0,0,0,0,33,1,1,0.5067,0.4664,0.4511,0.4355,0,0,0,0,0,0,0.37,2,3,3,0,0,0,0,38.25,42.06,38.25,9999,9999,0
3214,2,1,0,0,2,2,4,4,2,5,0,0,1,0,0,1,4,1,1,1,0,0,1,0,0,1,2,4,4,2,2,4,0,0,1,0,0,1,5,0,0,0,0,0,0,44.68,42.44,59.83,2,1,1,2,2,2,1,15,5,4,1,7,0,0,7,0,7,0,20,2,2,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,1,0,45.23,52.49,51.77,58.55,9999,1
4008,2,1,0,0,2,2,4,2,2,3,1,1,0,1,1,0,5,1,1,0,1,1,0,0,0,0,5,2,5,5,2,4,0,1,0,1,1,0,5,0,0,0,0,0,0,44.22,44.71,55.71,2,1,1,2,2,2,1,3,2,1,0,10,0,0,0,0,0,0,52,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,39.57,50.89,46.71,46.38,43.04,1
3284,2,1,NA,NA,5,2,3,5,3,2,0,NA,NA,0,NA,NA,2,0,NA,NA,1,NA,NA,0,NA,NA,3,2,4,2,5,4,1,NA,NA,0,NA,NA,4,0,NA,NA,1,NA,NA,48.51,51.7,9999,2,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,33,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,45.56,60.91,72.84,9999,9999,0
6931,2,1,0,NA,2,2,5,3,2,4,1,0,NA,1,0,NA,5,1,1,NA,1,0,NA,1,1,NA,1,1,5,5,1,5,1,0,NA,1,1,NA,5,1,1,NA,1,1,NA,62.67,60.93,9999,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,52,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0,0,0,0.4595,0.38,1,3,3,0,0,0,0,52.05,56.32,71.13,73.06,68.19,1
5773,2,1,1,0,2,2,5,2,1,2,NA,1,0,1,1,0,5,1,1,0,1,1,0,1,0,0,2,2,5,2,1,4,1,0,0,1,0,0,5,1,0,0,0,0,0,61.09,65.37,69.92,2,1,1,2,1,2,1,9,3,2,0,5,1,0,0,0,0,0,61,0,0,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,0,0,57.69,57.68,67.4,70.92,9999,1
2593,2,0,0,0,4,4,5,3,1,4,1,1,1,0,1,1,4,0,0,1,1,0,1,1,1,0,1,2,4,5,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,51.37,52.94,69.13,2,1,1,2,3,3,3,13,4,3,1,10,0,0,10,0,0,0,21,2,2,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.38,1,3,3,0,0,1,0,43.52,53.77,66.34,70.28,9999,1
3022,2,0,1,NA,2,2,3,1,1,1,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,1,0,NA,4,3,4,4,4,4,1,0,NA,1,0,NA,5,0,0,NA,1,0,NA,41.65,54.62,9999,2,1,1,2,2,2,1,3,2,1,0,10,0,0,0,0,0,0,33,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0,0,0,0.4595,0.37,2,3,3,0,0,0,0,43.77,52.64,54.55,9999,9999,0
5787,2,1,0,0,2,2,3,3,4,4,1,1,1,1,NA,0,3,1,0,0,1,0,0,1,0,0,2,2,3,4,1,4,1,0,1,1,0,1,3,0,0,1,0,0,1,52.96,62.07,54.08,2,1,1,2,-99,2,1,11,4,3,1,8,0,0,8,0,0,0,22,1,1,0.5067,0.4664,0.4511,0.4355,0.4826,0.4498,0.5335,0,0,0.4595,0.37,2,3,3,0,0,0,0,54.08,60.64,69.79,65.15,9999,0
4401,2,1,0,0,2,2,4,4,4,4,1,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,3,2,4,3,2,4,0,0,0,NA,0,0,-98,0,0,0,0,0,0,72.3,55.55,73.08,2,1,1,3,2,3,3,3,2,1,0,10,0,0,0,0,0,0,22,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,3,3,0,0,0,0,62.99,60.41,9999,9999,9999,0
3973,2,1,1,1,3,2,5,5,2,4,1,0,1,1,0,1,5,1,0,0,1,1,1,1,1,0,3,2,5,3,1,3,1,0,0,1,0,0,5,1,0,0,1,1,0,59.44,61.48,68.65,2,1,1,3,2,3,3,13,4,3,1,8,0,0,8,0,0,0,61,0,0,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,61.6,62.38,68.82,72.07,68.08,1
6465,2,1,0,0,3,2,3,3,3,4,1,1,0,1,0,0,4,1,1,0,1,1,0,0,0,0,3,2,3,3,3,3,0,1,0,1,1,0,3,0,1,0,1,1,0,62.26,66.52,9999,2,1,1,2,2,2,1,3,2,1,0,10,0,0,0,0,0,0,22,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,3,3,0,0,0,0,54.66,58.52,63.02,63.5,9999,0
6348,2,1,1,1,2,2,4,5,2,5,1,1,1,1,1,1,4,1,1,1,1,1,1,0,0,0,5,5,5,1,5,3,0,1,1,0,0,1,1,0,1,0,0,0,0,57.72,68.92,71.92,2,1,1,2,2,2,1,13,4,3,1,8,0,0,8,0,0,0,22,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,63.62,60.5,75.95,76.45,79.17,1
5440,2,1,1,0,3,2,2,3,3,2,1,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,5,2,3,4,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,53.24,59.68,65.69,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,22,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,3,3,0,0,0,0,58.64,52.32,63.81,69.42,9999,0
3377,2,1,1,0,2,2,4,4,2,4,1,1,1,1,1,1,4,1,0,0,1,0,1,0,1,1,3,2,4,4,2,4,1,1,1,1,1,1,4,1,0,0,1,1,1,68.51,71.17,68.9,2,1,1,2,2,2,1,13,4,3,1,10,0,0,10,0,0,0,18,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,60.75,58.96,71.56,73.75,70.32,1
2350,2,1,0,0,2,2,4,4,5,-98,1,0,1,1,0,0,5,1,0,0,1,0,0,1,0,1,2,2,4,4,2,5,0,0,0,0,0,0,5,1,0,0,1,0,1,63.24,59.06,58.61,2,1,1,2,2,2,1,8,2,1,0,-99,-99,0,0,0,0,0,32,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,55.03,57.86,67.36,63.43,9999,1
3755,2,0,1,1,4,-96,4,-98,2,1,1,1,1,1,1,1,4,1,1,1,1,0,0,0,0,0,5,5,5,5,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,53.65,58.31,67.37,2,1,1,2,2,2,1,3,2,1,0,10,0,0,0,0,0,0,61,0,0,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,52.37,58.28,67.1,73.34,74.7,1
6872,2,1,1,1,1,1,3,4,3,5,1,0,1,1,0,1,3,1,1,0,1,0,1,1,0,1,1,1,3,5,4,4,1,0,0,1,0,1,3,1,0,0,1,0,0,74.18,78.74,87.32,2,1,1,4,2,4,4,13,4,3,1,3,1,1,3,0,0,1,13,3,3,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,3,3,0,1,1,1,67.85,72.09,86.45,85.53,93.64,0
2674,2,0,0,0,4,3,4,1,2,2,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,2,5,4,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,56.19,57.88,61.77,2,1,1,2,2,2,1,1,1,1,0,10,0,0,0,0,0,0,41,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,-99,-99,9999,0,0,0,53.29,52.85,53.82,61.38,9999,0
5871,2,NA,NA,0,-98,-98,-98,-98,-98,-98,NA,NA,0,NA,NA,0,-98,NA,NA,0,NA,NA,0,NA,NA,0,-98,-98,-98,-98,-98,-98,NA,NA,0,NA,NA,0,-98,NA,NA,0,NA,NA,0,41.95,45.2,49.68,2,1,1,4,2,4,4,1,1,1,0,10,0,0,0,0,0,0,32,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.46,2,3,3,0,0,0,0,46.01,48.67,52.83,9999,47.86,0
6520,2,1,1,1,2,2,3,2,2,2,1,1,1,0,1,1,4,1,1,1,1,1,1,0,1,1,4,3,4,-98,-98,-98,NA,1,1,NA,1,1,-98,NA,1,0,NA,1,1,42.87,49.49,71.39,2,1,1,2,2,2,1,13,4,3,1,5,1,0,6,0,0,0,18,1,1,0.4847,0.478,0.4315,0.4071,0.4497,0.3772,0.388,0,0,0.4282,0.31,1,3,3,0,0,0,0,59.37,57.43,70.93,82.11,77.65,1
5112,2,0,0,0,3,3,3,2,2,3,1,1,1,1,1,1,3,0,0,0,1,1,1,0,0,1,3,4,3,3,1,5,NA,0,0,0,1,1,3,0,0,0,1,0,0,56.65,51.25,61.51,2,1,1,4,2,4,4,14,4,3,1,-99,-99,-99,-99,0,0,0,22,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.31,2,3,3,0,0,0,0,44.79,45.29,52.37,57.66,9999,0
3569,2,1,0,0,2,2,4,4,2,4,1,1,0,1,1,1,4,1,1,0,1,1,0,1,0,0,2,2,4,4,2,4,0,0,0,1,1,0,4,0,1,0,0,0,0,44.57,58.41,67.6,2,1,1,2,2,2,1,13,4,3,1,7,0,0,10,0,0,0,52,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,58.82,60.81,73.14,71.17,73.37,1
1665,2,1,0,0,2,2,5,5,4,5,1,0,1,1,1,1,5,0,1,1,1,0,0,0,1,0,4,3,5,3,2,5,0,0,1,0,1,1,5,0,1,0,0,0,0,55.77,61.22,65.31,2,1,1,2,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,31,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,51.09,59.38,74.69,69.51,73.7,1
1668,2,1,0,0,1,1,4,3,4,4,1,0,0,1,0,0,3,1,1,0,1,0,0,1,1,0,3,2,4,3,1,3,1,0,0,1,1,0,3,0,0,0,0,0,0,70.01,73.44,81.99,2,1,1,2,2,2,1,8,2,1,0,8,0,0,0,0,0,0,22,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.31,2,3,3,0,0,0,0,65.87,71.99,81.2,85.22,83.75,0
4089,2,0,0,0,3,3,4,-98,2,2,1,1,1,1,1,1,4,0,0,1,1,1,1,0,0,0,3,3,4,3,2,2,1,1,1,0,1,1,4,0,0,1,1,1,1,52.47,63.67,72.01,2,1,1,2,2,2,1,8,2,1,0,1,1,0,0,0,0,0,31,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.31,2,3,3,0,0,0,0,51.93,57.92,63.13,69.21,9999,0
6894,2,1,0,1,1,2,5,5,2,5,1,1,1,1,1,1,5,0,0,0,1,1,1,1,0,1,4,4,5,3,1,3,1,1,1,1,1,1,4,0,1,0,1,1,0,51.88,64.97,68.19,2,1,1,3,3,3,3,5,2,1,0,5,1,0,0,0,0,0,21,2,2,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,1,0,62.21,64.85,74.96,78.1,77.39,1
5228,2,1,0,0,2,2,5,5,2,5,1,1,0,NA,1,0,3,1,1,0,1,1,0,1,1,0,4,-96,-98,3,3,5,0,1,0,1,1,0,2,0,0,0,0,1,0,60.55,59.24,67,2,1,1,1,4,4,4,13,4,3,1,1,1,1,1,0,0,0,22,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.31,2,3,3,0,0,0,0,55.35,54.82,60.8,66.13,9999,0
4819,2,1,0,0,2,2,5,5,2,3,1,1,0,1,1,1,5,1,1,1,1,1,1,0,0,0,3,2,5,-98,1,3,1,0,0,1,1,0,5,0,0,0,0,0,NA,68.38,65.35,79.03,2,1,1,3,1,3,3,14,4,3,1,7,0,0,7,0,0,0,33,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.31,2,3,3,0,0,0,0,62.25,62.4,74.84,78.51,80.86,0
4218,2,1,1,1,1,2,4,4,4,4,1,0,1,0,1,1,4,1,0,1,1,0,1,0,1,1,4,2,4,4,2,5,0,1,1,0,0,1,3,0,0,1,1,0,1,56.5,59.14,78.39,2,1,1,2,2,2,1,8,2,1,0,-99,-99,0,0,0,0,0,52,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,62.78,65.53,87.84,83.03,81.09,1
4665,2,1,1,NA,1,1,4,4,4,4,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,1,1,NA,1,1,4,4,4,4,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,60.82,67.39,77.2,2,1,1,2,2,2,1,12,4,3,1,10,0,0,9,0,0,0,23,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,57.87,60.6,76.88,83.98,9999,1
2437,2,1,0,0,2,2,4,4,2,4,1,1,0,1,1,0,4,NA,0,NA,1,1,1,1,1,1,2,2,5,3,4,4,1,1,0,0,1,1,4,1,1,0,1,1,1,63.01,71.42,79.04,2,1,1,1,1,1,1,15,5,4,1,6,0,0,6,0,6,0,18,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,64,69.29,77.63,83.15,79.4,1
1402,2,0,1,1,2,2,4,4,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,0,1,1,2,2,5,5,1,4,0,1,1,1,1,1,5,0,1,1,0,1,1,57.2,61.92,69.51,2,1,1,2,2,2,1,15,5,4,1,6,0,0,6,0,6,0,18,1,1,0.4847,0.4759,0.4603,0.4342,0.4477,0.3755,0.3588,0,0,0.4263,0.44,1,3,3,0,0,0,0,57.15,57.91,72.57,67.71,69.93,1
2623,2,0,0,0,5,4,3,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,1,1,3,5,3,1,0,1,1,1,0,1,4,0,1,1,1,1,1,50.07,42.57,57.38,2,1,1,2,1,2,1,5,2,1,0,10,0,0,0,0,0,0,32,1,1,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0,0,0,0.4007,0.47,1,3,3,0,0,0,0,42.57,44.69,59.72,60.32,63.03,1
4247,2,1,0,0,2,2,4,2,2,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,4,2,4,1,1,2,1,1,0,1,1,1,4,1,0,0,1,1,0,62.14,62.22,66.05,2,1,1,2,2,2,1,11,4,3,1,10,0,0,8,0,0,0,61,0,0,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.47,1,3,3,0,0,0,0,55.02,56.64,68.3,65.31,72.9,1
6276,2,1,NA,NA,3,2,4,4,2,4,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,3,2,4,3,2,4,0,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,38.88,47.09,57.79,2,1,1,4,3,4,4,5,2,1,0,3,1,0,0,0,0,0,43,1,1,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.76,2,2,2,1,0,0,0,40.86,43.78,9999,56.45,9999,0
3889,2,0,1,1,1,1,5,3,4,4,0,1,1,1,1,1,5,1,1,1,0,1,1,1,1,1,1,1,4,3,2,4,0,1,1,1,1,1,4,0,0,0,0,1,0,54.87,60.92,69.31,2,1,1,1,1,1,1,15,5,4,1,8,0,0,8,0,8,0,22,1,1,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.47,1,3,3,0,0,0,0,58.71,61.33,71.73,72.33,77.24,1
5701,2,1,1,1,1,1,5,5,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,0,0,1,2,5,5,2,4,0,1,1,0,1,NA,5,0,1,1,0,1,1,47.15,54.66,69.22,2,1,1,2,2,2,1,14,4,3,1,7,0,1,2,0,0,0,20,2,2,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.47,1,3,3,0,0,1,0,58.59,60.46,75.28,80.23,80.5,1
5458,2,0,0,NA,2,2,2,3,2,2,1,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,4,1,4,1,1,NA,1,1,NA,1,1,1,NA,1,1,NA,53.36,57.06,58.4,2,1,1,5,1,5,4,4,2,1,0,10,0,0,0,0,0,0,41,1,1,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0,0,0,0.4007,0.76,2,3,3,0,0,0,0,9999,41.64,48.13,57.65,9999,0
4212,2,0,1,0,2,3,3,3,2,5,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,3,3,1,5,1,1,NA,1,1,1,4,1,1,0,1,0,0,46.27,52.63,9999,2,1,1,1,1,1,1,9,3,2,0,5,1,0,0,0,0,0,52,1,1,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.76,2,2,2,1,0,0,0,9999,52.06,62.05,61.98,64.44,0
2295,2,0,NA,NA,3,1,4,4,2,5,1,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,0,NA,NA,3,5,1,4,4,3,0,NA,NA,1,NA,NA,3,0,NA,NA,0,NA,NA,30.64,9999,9999,2,1,-99,1,1,1,1,1,1,1,0,10,0,0,0,0,0,0,33,1,1,0.4253,0.3998,0,0,0,0,0.4047,0,0,0.4007,0.76,2,3,3,0,0,0,0,35.42,9999,9999,9999,9999,0
3241,2,1,0,0,2,2,3,3,2,3,1,0,0,0,1,1,2,0,1,1,1,1,0,0,0,1,2,3,2,3,2,3,0,1,1,1,0,1,3,1,1,0,0,0,NA,39.91,45.13,53.92,2,1,1,2,2,2,1,1,1,1,0,10,0,0,0,0,0,0,61,0,0,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.47,1,3,3,0,0,0,0,44.07,38.55,53.14,48.81,50.18,1
3110,2,1,1,NA,2,2,4,3,2,4,0,0,NA,1,1,NA,4,0,1,NA,0,1,NA,1,NA,NA,2,2,4,2,4,4,0,0,NA,0,1,NA,4,0,1,NA,0,0,NA,39.09,37.89,51.46,2,1,1,1,2,2,1,1,1,1,0,10,0,0,0,0,0,0,61,0,0,0.4253,0.3998,0.4039,0.4396,0.4419,0,0.4047,0,0,0.4007,0.47,1,3,3,0,0,0,0,41.47,46.77,49,47.21,9999,1
1579,2,1,1,0,2,2,4,4,4,4,1,0,0,1,0,0,5,0,NA,1,1,1,1,1,0,0,1,4,4,4,4,4,1,0,0,0,0,0,4,0,0,0,1,0,0,35.18,41.48,58.29,2,1,1,3,2,3,3,3,2,1,0,10,0,0,0,0,0,0,63,0,0,0.4253,0.3998,0.4039,0.4396,0.4419,0.3801,0.4047,0,0,0.4007,0.47,1,3,3,0,0,0,0,43.13,48.35,60.58,65.3,70.16,1
