CASENUM,GENDER,KA46A,KA46H,KA46I,KA46K,KA46L,KA47A,KA47H,KA47I,KA47K,KA47L
5995,2,3,3,2,4,3,2,2,3,3,2
5996,1,4,2,3,5,3,2,3,3,4,4
5997,2,5,2,3,2,2,4,3,2,4,4
5998,1,4,2,2,3,3,4,4,3,3,3
5999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6000,2,2,2,2,3,2,4,3,2,4,4
6001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,2,2,1,1,2,2,2,2,2,2,2
6005,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,1,4,2,2,2,2,4,3,3,3,2
6007,2,2,5,3,4,5,2,4,2,4,5
6008,2,3,4,3,2,3,3,3,3,3,3
6009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6014,2,5,3,3,3,3,5,3,3,3,3
6015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6017,1,2,3,2,3,3,2,3,2,3,3
6018,1,2,1,2,2,1,4,3,2,3,4
6019,1,1,2,2,2,2,4,3,2,3,3
6020,1,2,4,2,4,3,5,5,3,5,5
6021,1,2,4,2,4,4,5,5,4,4,4
6022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6025,1,4,2,4,NA,NA,4,3,4,4,4
6026,1,1,2,2,1,1,1,1,1,1,1
6027,1,2,4,2,NA,4,2,3,2,3,2
6028,1,4,4,2,4,2,4,3,2,5,4
6029,2,1,2,2,2,2,3,3,3,3,3
6030,2,2,4,2,3,4,2,4,2,3,4
6031,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6032,2,2,2,2,1,1,2,2,2,2,2
6033,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6034,2,1,2,3,3,3,2,3,4,5,4
6035,2,2,2,2,2,2,2,3,3,3,2
6036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037,2,1,1,2,2,1,3,3,3,3,3
6038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6039,1,1,1,1,1,1,5,1,1,5,5
6040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6041,1,2,2,2,2,2,2,2,2,2,2
6042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6043,1,4,2,2,3,2,3,2,2,3,2
6044,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6045,2,2,2,2,2,1,2,3,3,3,2
6046,1,2,1,1,3,1,1,1,1,4,4
6047,1,3,4,2,3,4,3,2,3,3,3
6048,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6049,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6050,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6051,1,1,1,1,3,2,2,3,2,3,2
6052,1,4,2,2,3,3,2,2,2,3,2
6053,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6055,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6056,1,1,3,2,4,3,1,3,2,3,3
6057,2,2,4,4,2,3,4,3,2,3,3
6058,2,2,1,2,1,2,5,3,2,3,3
6059,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6060,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6061,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6062,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6063,2,2,2,1,2,2,1,2,2,2,1
6064,2,2,2,2,2,2,3,4,4,4,4
6065,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6066,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6067,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6068,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6070,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6071,1,2,3,3,3,3,3,3,3,3,3
6072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6073,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6074,2,4,2,2,2,2,4,2,2,2,2
6075,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6076,1,3,3,3,3,3,3,3,3,3,3
6077,2,4,4,4,3,3,4,3,3,1,3
6078,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6079,2,4,2,2,2,2,4,2,2,2,2
6080,1,2,3,2,3,3,5,3,3,4,3
6081,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6083,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6085,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6086,1,5,2,2,2,4,5,5,2,5,5
6087,2,4,2,2,3,4,4,4,2,4,4
6088,1,2,NA,NA,NA,2,NA,NA,2,NA,NA
6089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6090,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6092,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6095,2,2,1,2,1,1,2,2,2,2,2
6096,2,5,2,1,1,1,1,2,1,2,3
6097,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6098,1,1,2,2,2,2,1,2,2,4,3
6099,2,3,3,3,3,3,3,3,3,3,3
6100,2,4,2,2,3,3,4,3,3,3,3
6101,2,2,1,1,1,1,4,1,1,1,1
6102,1,4,4,2,3,4,4,4,2,3,4
6103,2,2,2,2,2,2,2,2,2,3,2
6104,2,1,2,1,2,1,1,2,NA,2,2
6105,2,2,2,2,2,2,2,2,2,2,2
6106,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6109,2,4,2,2,4,4,2,2,2,4,4
6110,2,2,2,3,4,4,3,2,3,2,2
6111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6112,2,3,2,2,2,2,2,NA,3,4,3
6113,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6114,2,2,2,2,4,4,2,2,2,4,2
6115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6117,1,4,4,4,2,4,4,2,4,4,4
6118,2,2,2,1,3,2,2,3,3,3,3
6119,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6120,2,4,4,4,3,4,4,4,4,4,4
6121,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6122,2,1,1,1,2,1,4,4,1,3,3
6123,2,2,2,3,2,2,4,3,3,3,3
6124,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6125,2,2,2,2,2,2,4,3,4,3,4
6126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6127,1,2,3,2,3,2,2,2,2,3,2
6128,2,2,3,1,3,2,3,3,5,3,2
6129,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6130,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6132,2,2,2,2,2,2,4,4,2,4,4
6133,1,1,2,2,2,2,5,5,5,4,5
6134,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6135,1,1,2,2,1,1,4,4,3,3,2
6136,2,2,2,2,2,2,2,2,2,2,2
6137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6138,1,3,3,3,3,3,3,3,3,3,3
6139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6141,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,2,2,3,3,2,2,2,2,3,1,2
6144,1,4,3,3,2,3,5,3,3,3,3
6145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6146,1,2,2,2,3,2,1,2,2,2,1
6147,1,2,2,2,2,2,5,NA,3,3,3
6148,2,1,1,1,1,1,1,1,1,1,1
6149,1,1,2,2,2,2,1,1,1,1,1
6150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6151,2,1,1,1,2,1,1,1,1,2,1
6152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6153,1,4,2,4,3,3,4,2,3,4,3
6154,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6159,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6161,2,2,3,3,3,2,2,3,3,3,2
6162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6163,2,2,3,3,4,4,3,3,3,3,3
6164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6165,2,2,2,2,2,2,2,2,2,NA,2
6166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6167,2,2,1,2,1,1,4,3,2,3,3
6168,1,2,2,2,NA,NA,1,3,2,3,3
6169,2,4,1,1,2,1,2,1,1,2,2
6170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6171,2,4,3,1,1,4,3,1,1,1,1
6172,2,4,2,2,2,2,4,2,2,4,4
6173,2,1,2,1,4,1,1,2,1,4,1
6174,1,2,1,1,2,2,4,2,2,4,4
6175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6176,1,2,2,2,1,1,4,2,2,2,2
6177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6178,2,2,1,1,2,1,2,3,3,3,1
6179,2,2,1,2,2,2,4,2,2,3,4
6180,1,5,3,3,3,4,5,3,3,3,4
6181,2,2,2,2,2,2,2,2,2,2,2
6182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6183,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6184,1,2,2,2,3,2,2,2,2,3,2
6185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6186,2,2,3,2,2,3,3,3,2,2,3
6187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6190,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6191,2,2,2,2,2,2,2,2,2,2,2
6192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6193,1,3,2,2,2,4,2,5,3,5,5
6194,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6195,1,1,2,3,2,4,1,1,3,4,3
6196,1,4,4,3,3,5,4,3,2,3,4
6197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6198,2,1,2,2,2,2,4,3,3,3,3
6199,1,5,2,2,2,3,2,3,2,3,3
6200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6204,1,2,2,1,1,1,2,2,2,2,1
6205,1,4,1,2,1,1,5,2,3,3,4
6206,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6207,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6208,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6209,1,2,2,2,2,2,4,2,4,4,4
6210,1,2,2,2,2,2,2,2,4,4,2
6211,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6214,1,4,2,1,2,1,4,2,2,3,1
6215,1,4,2,3,3,4,4,4,3,3,4
6216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6219,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220,1,5,2,3,1,2,3,3,3,3,3
6221,2,2,2,2,2,2,2,3,3,2,2
6222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6223,2,4,4,3,3,4,3,3,3,3,3
6224,1,2,1,1,1,1,4,2,4,NA,3
6225,2,2,4,2,2,2,2,4,3,2,1
6226,2,3,2,1,2,2,2,2,1,2,2
6227,2,2,1,1,2,1,1,1,1,2,1
6228,2,5,2,1,5,2,5,3,2,2,2
6229,2,2,2,2,1,1,1,1,1,2,1
6230,2,2,2,2,2,2,2,2,2,2,2
6231,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6232,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6233,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6234,1,4,4,4,5,5,2,2,2,5,5
6235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6236,1,4,2,2,2,3,4,3,2,3,4
6237,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6239,2,1,2,1,1,1,1,2,1,2,1
6240,2,3,3,3,3,3,3,3,3,3,3
6241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6242,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6243,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6244,1,4,1,1,1,1,1,1,1,2,1
6245,2,4,2,2,2,2,2,3,2,3,2
6246,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6247,2,2,2,4,2,4,4,4,4,4,4
6248,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6249,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6250,1,2,3,3,3,3,4,3,3,3,3
6251,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6252,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6253,1,2,2,2,2,1,2,2,2,2,1
6254,2,4,5,3,5,5,2,3,2,4,4
6255,1,2,4,3,4,3,3,4,3,4,4
6256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6257,2,4,2,2,2,2,4,2,2,2,2
6258,1,2,2,2,3,2,2,2,2,3,2
6259,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6260,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6262,1,5,3,2,4,4,4,3,3,4,4
6263,1,2,3,3,2,2,4,3,3,4,3
6264,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6265,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6266,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6267,1,1,2,2,2,1,NA,NA,NA,NA,NA
6268,2,2,1,2,3,2,2,2,2,3,2
6269,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
6270,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6273,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6274,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
6275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6276,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6277,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6279,1,1,1,1,1,1,2,3,2,3,3
6280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6282,1,2,2,1,2,1,2,2,1,2,1
6283,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6284,1,4,2,2,2,2,1,2,2,2,2
6285,2,1,2,2,1,1,2,2,2,2,1
6286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6287,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6289,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6290,2,4,4,2,2,5,2,2,2,3,2
6291,1,2,1,2,1,1,3,3,2,3,3
6292,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6293,2,4,4,2,3,3,4,4,3,4,4
6294,2,2,1,2,2,3,3,2,3,2,4
6295,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6297,2,2,3,3,2,2,3,2,3,3,2
6298,2,3,3,2,2,3,2,3,2,4,3
6299,2,1,3,2,1,1,2,3,3,2,2
6300,2,2,2,2,3,3,2,2,2,3,3
6301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6302,1,5,4,3,2,2,5,3,3,3,2
6303,2,2,2,2,2,2,2,2,2,2,4
6304,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6305,1,2,2,2,2,2,2,2,2,2,2
6306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307,2,3,3,3,3,3,3,3,3,3,3
6308,2,2,2,3,3,2,4,4,4,3,4
6309,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6310,1,2,2,4,4,3,2,4,4,4,3
6311,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6312,1,2,1,1,1,1,1,1,1,1,1
6313,2,2,2,2,3,2,2,2,2,2,2
6314,2,4,3,2,2,2,2,4,4,4,4
6315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6317,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6318,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6319,2,3,2,2,2,2,2,2,2,2,2
6320,1,2,1,2,2,2,4,2,2,2,2
6321,1,3,3,3,2,4,4,4,3,2,4
6322,1,3,1,1,1,1,2,2,2,4,4
6323,2,1,1,1,1,1,5,3,NA,5,5
6324,1,5,4,2,2,3,5,5,3,5,5
6325,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6326,1,4,3,3,3,3,4,3,3,2,2
6327,2,3,3,3,3,3,3,3,3,3,3
6328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6329,1,5,5,5,5,5,5,5,5,5,5
6330,2,4,4,4,5,5,5,3,4,2,2
6331,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6332,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6333,2,4,2,2,2,2,2,2,2,2,3
6334,1,3,3,3,3,3,3,3,3,3,3
6335,1,1,2,2,3,2,2,2,2,4,2
6336,1,2,NA,4,2,4,3,2,2,3,4
6337,1,2,2,2,2,3,5,3,3,3,3
6338,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6339,1,2,1,2,2,2,2,2,2,2,2
6340,1,2,3,2,3,3,3,3,2,3,3
6341,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6342,1,3,1,4,1,3,1,2,3,3,3
6343,1,5,2,2,4,2,4,2,2,4,4
6344,2,3,3,3,3,3,3,3,3,3,3
6345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6346,2,2,3,3,3,3,2,3,4,3,3
6347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6348,1,1,2,2,2,1,4,2,2,3,4
6349,2,3,3,3,3,3,3,3,3,3,3
6350,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6352,1,2,2,2,2,2,4,4,3,4,4
6353,2,3,4,2,4,4,1,2,2,4,2
6354,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6355,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6356,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6357,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6358,1,4,2,2,2,2,4,4,4,4,4
6359,1,5,1,1,1,1,2,1,1,2,2
6360,1,2,2,2,2,2,4,2,2,4,4
6361,1,2,2,2,2,2,4,4,3,4,4
6362,1,4,2,2,2,2,3,3,3,3,3
6363,2,3,3,3,3,3,3,3,3,3,3
6364,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6366,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6367,2,4,4,4,4,1,4,3,3,4,4
6368,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6370,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6371,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6372,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6373,1,2,2,1,2,2,2,4,4,4,4
6374,1,1,1,1,1,1,1,2,1,2,2
6375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6377,2,2,4,3,1,2,4,3,3,5,2
6378,2,2,2,2,2,2,2,2,NA,2,2
6379,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380,2,1,3,1,2,2,1,2,1,2,2
6381,2,5,4,3,3,3,5,3,3,3,4
6382,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6383,1,2,2,2,2,2,2,4,2,4,4
6384,2,1,1,1,2,1,1,1,1,1,1
6385,2,2,1,1,2,1,2,2,4,4,3
6386,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6387,1,2,3,2,3,2,4,3,3,3,3
6388,1,2,2,2,2,1,2,2,3,2,2
6389,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6391,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6392,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6393,1,2,2,1,3,2,3,2,2,2,3
6394,2,4,2,2,3,2,2,2,1,3,2
6395,2,3,3,3,3,3,3,3,3,3,3
6396,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6397,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6398,2,3,2,2,3,3,2,3,3,3,2
6399,1,3,3,3,3,3,3,3,3,3,3
6400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6401,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6403,1,1,1,1,1,1,2,1,1,2,1
6404,2,5,3,4,3,4,4,3,4,3,4
6405,1,2,2,2,2,3,3,3,3,3,3
6406,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6407,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6408,2,2,2,2,2,1,2,1,1,2,1
6409,1,2,2,5,3,1,4,3,4,4,4
6410,2,2,3,2,3,2,1,2,2,2,1
6411,2,2,2,2,2,2,2,2,2,2,2
6412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6413,1,5,5,5,5,5,5,5,5,5,5
6414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6415,1,5,4,3,5,5,5,5,5,5,5
6416,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6417,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6418,1,2,2,2,2,2,2,2,2,3,2
6419,2,3,4,3,4,2,2,4,3,2,1
6420,2,3,3,3,3,3,3,3,3,3,3
6421,2,2,1,1,1,1,1,1,1,1,1
6422,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6423,1,1,1,1,1,1,5,3,3,3,3
6424,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6425,2,3,3,3,3,3,3,3,3,3,3
6426,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6427,1,3,4,4,4,4,3,4,2,3,3
6428,1,4,3,3,3,3,2,3,3,3,3
6429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6430,1,3,3,3,3,3,3,3,3,3,3
6431,1,2,2,2,2,1,4,2,2,2,2
6432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6433,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6435,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,1,3,2,2,2,2,2,2,3,3,3
6438,2,5,3,4,2,3,4,4,3,2,3
6439,2,4,4,3,4,1,3,4,4,4,4
6440,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6441,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,1,4,1,3,2,1,2,3,2,3,2
6443,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6444,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6445,1,5,2,2,3,3,5,4,2,4,4
6446,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6447,2,1,3,2,1,3,1,2,2,1,1
6448,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,1,2,2,3,3,2,2,2,3,3,2
6450,1,2,2,2,2,3,2,2,2,2,3
6451,2,2,2,2,2,2,2,3,3,3,4
6452,1,2,2,2,2,2,2,2,2,2,3
6453,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,1,4,2,2,2,2,3,2,2,3,3
6455,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6456,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6457,1,2,5,2,3,3,2,2,2,3,2
6458,2,2,3,2,3,3,2,3,2,3,3
6459,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
