     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.226     0.490     0.000     0.092     0.012     0.164     0.000     0.015     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.008     0.039     0.000     0.007     0.000     0.000     0.000     0.000     0.095     0.720     0.000     0.131     0.000     0.000     0.000     0.000     3.000     2.000    10.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.050     0.008     0.000     0.000     0.455     0.455     0.001     0.000     0.000     0.000     0.000     0.000     0.019     0.014     0.000     0.000     2.000     1.000     5.000
     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.869     0.001     0.075     0.000     0.047     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     0.908     0.002     0.041     0.000     0.000     0.000     0.000     0.000     0.042     0.000     0.006     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.015     0.020     0.000     0.071     0.007     0.056     0.000     0.099     0.000     0.000     0.000     0.000     0.018     0.111     0.000     0.601     4.000     4.000    16.000
     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.135     0.184     0.001     0.652     0.000     0.001     0.000     0.002     0.003     0.005     0.000     0.018     0.000     0.000     0.000     0.000     1.000     4.000     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.091     0.002     0.016     0.080     0.155     0.019     0.049     0.419     0.000     0.000     0.000     0.000     0.023     0.002     0.011     0.134     2.000     4.000     8.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.048     0.000     0.003     0.000     0.000     0.000     0.000     0.022     0.881     0.000     0.045     0.000     0.000     0.000     0.000     3.000     2.000    10.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.066     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.816     0.003     0.112     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000
     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.031     0.000     0.947     0.000     0.000     0.000     0.017     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.595     0.001     0.027     0.000     0.000     0.000     0.000     0.000     0.330     0.001     0.045     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.067     0.000     0.170     0.000     0.114     0.000     0.516     0.000     0.000     0.000     0.000     0.000     0.017     0.000     0.117     0.000     2.000     3.000     7.000
